student_id,week,sleep_hours,study_hours,late_submissions,stress_level,social_activity_freq,emotional_state,exercise_hours,screen_time,burnout_label
STU-9D519A6E,6,5.3,8.4,2,6,1,Things are manageable but not exciting,1.4,9.1,1
STU-9D519A6E,7,4.9,7.4,2,6,1,Struggling to concentrate on anything,2.1,7.9,1
STU-9D519A6E,8,4.7,7.2,2,7,1,Feeling numb and disconnected,1.7,8.6,2
STU-9D519A6E,9,3.8,7.7,2,8,0,Feeling anxious about everything,1.4,9.8,2
STU-9D519A6E,10,5.3,7.6,4,7,1,Feeling hopeless about my grades,0.1,9.3,2
STU-9D519A6E,11,3.0,7.0,3,9,0,Lost all motivation to study,0.6,8.6,2
STU-9D519A6E,12,3.8,7.4,4,7,0,Feeling numb and disconnected,0.1,9.4,2
STU-97685E9F,1,7.4,5.8,2,4,4,Just getting by day to day,4.1,6.5,0
STU-97685E9F,2,6.4,5.0,2,4,3,"Neither good nor bad, just normal",4.5,5.7,0
STU-97685E9F,3,8.1,5.8,2,4,3,"Doing alright, could be better",3.6,6.2,0
STU-97685E9F,4,6.9,6.3,3,6,2,"Neither good nor bad, just normal",3.7,7.4,1
STU-97685E9F,5,6.8,6.1,2,6,2,Struggling to concentrate on anything,3.2,7.5,1
STU-97685E9F,6,6.0,5.8,2,7,2,"Routine day, nothing remarkable",2.7,8.2,1
STU-97685E9F,7,5.9,7.5,3,8,1,Feeling anxious about everything,3.5,7.8,2
STU-97685E9F,8,6.7,5.6,3,9,2,Lost all motivation to study,2.9,6.7,2
STU-97685E9F,9,6.4,5.7,4,7,0,Exhausted and burned out from studying,3.4,7.2,2
STU-97685E9F,10,4.9,7.4,4,7,0,Struggling to concentrate on anything,2.3,7.6,2
STU-97685E9F,11,6.6,6.2,5,7,0,Feeling hopeless about my grades,2.8,9.5,2
STU-97685E9F,12,5.0,6.8,4,9,0,Feeling isolated and lonely,2.1,8.6,2
STU-885708BF,1,6.4,8.9,2,6,5,Feeling hopeless about my grades,3.9,5.7,1
STU-885708BF,2,6.6,7.7,2,5,2,"Doing alright, could be better",4.3,7.1,1
STU-885708BF,3,7.7,8.6,2,5,3,"Neither good nor bad, just normal",4.4,8.1,1
STU-885708BF,4,6.6,7.9,1,4,4,"Feeling okay, nothing special",,6.6,0
STU-885708BF,5,6.1,7.5,3,4,4,Constantly tired no matter how much I sleep,3.6,8.9,1
STU-885708BF,6,6.3,8.9,3,4,4,Exhausted and burned out from studying,3.9,6.5,1
STU-885708BF,7,,8.8,2,5,3,Feeling indifferent about things,3.7,6.6,1
STU-885708BF,8,6.8,7.6,2,5,4,Very stressed about deadlines,3.0,5.6,1
STU-885708BF,9,7.3,8.8,2,5,3,Lost all motivation to study,3.6,6.5,1
STU-885708BF,10,8.0,8.1,2,4,4,"Routine day, nothing remarkable",,8.3,0
STU-885708BF,11,7.6,7.5,2,4,4,"Good energy, looking forward to classes",3.1,8.2,0
STU-885708BF,12,6.2,7.5,2,6,4,"Neither good nor bad, just normal",3.3,5.0,1
STU-8A7602D8,1,6.0,7.4,1,4,3,Things are manageable but not exciting,3.5,5.2,0
STU-8A7602D8,2,6.5,4.9,1,5,2,Feeling balanced and in control,3.1,6.0,1
STU-8A7602D8,3,5.9,7.3,2,3,2,Things are manageable but not exciting,3.9,6.0,0
STU-8A7602D8,4,5.7,8.5,1,4,1,Things are manageable but not exciting,,6.2,1
STU-8A7602D8,5,6.1,6.7,1,5,2,Just getting by day to day,3.5,6.7,1
STU-8A7602D8,6,4.6,5.2,2,7,2,"Average day, going through the motions",2.9,7.1,1
STU-8A7602D8,7,4.9,6.2,2,5,2,Very stressed about deadlines,2.9,7.6,1
STU-8A7602D8,8,4.5,4.3,2,7,1,Lost all motivation to study,1.5,8.3,2
STU-8A7602D8,9,4.8,4.5,3,7,2,Exhausted and burned out from studying,2.3,8.1,2
STU-8A7602D8,10,4.5,6.1,3,7,1,Too much pressure from all sides,2.5,8.2,2
STU-8A7602D8,11,4.3,5.6,4,7,0,Too much pressure from all sides,1.8,8.8,2
STU-8A7602D8,12,3.9,6.8,4,7,0,Struggling to concentrate on anything,1.6,9.3,2
STU-665C40C9,1,6.3,7.4,1,5,3,Feeling balanced and in control,3.8,6.3,1
STU-665C40C9,2,6.8,6.0,2,5,2,Happy and well-rested,4.1,6.2,1
STU-665C40C9,3,6.6,6.8,1,5,5,Struggling to concentrate on anything,4.2,8.3,0
STU-665C40C9,4,6.7,6.5,2,3,2,Feeling hopeless about my grades,3.9,7.9,0
STU-665C40C9,5,7.1,6.1,2,5,1,"Had a productive day, feeling accomplished",4.3,7.2,1
STU-665C40C9,6,6.7,7.7,1,6,3,"Doing alright, could be better",3.5,8.7,1
STU-665C40C9,7,6.2,6.1,3,6,1,Constantly tired no matter how much I sleep,3.5,7.8,1
STU-665C40C9,8,5.4,6.8,3,6,1,Struggling to concentrate on anything,3.2,9.1,1
STU-665C40C9,9,5.9,6.6,4,6,1,Feeling hopeless about my grades,3.5,8.1,1
STU-665C40C9,10,5.2,5.1,4,7,1,Constantly tired no matter how much I sleep,3.1,9.6,2
STU-665C40C9,11,5.1,6.3,3,7,1,Lost all motivation to study,2.8,9.4,2
STU-665C40C9,12,5.5,6.8,3,7,0,Too much pressure from all sides,2.8,10.5,2
STU-548DA534,1,7.3,8.0,2,3,3,"Neither good nor bad, just normal",2.3,6.3,0
STU-548DA534,2,5.8,5.0,2,5,2,"Feeling okay, nothing special",2.8,7.1,1
STU-548DA534,3,6.2,5.2,2,4,2,Feeling indifferent about things,2.3,5.3,1
STU-548DA534,4,7.1,4.8,2,4,3,"Average day, going through the motions",,7.1,0
STU-548DA534,5,5.8,2.6,3,3,3,Excited about upcoming projects,1.2,8.1,1
STU-548DA534,6,6.2,3.8,3,5,2,Just getting by day to day,1.7,6.9,1
STU-548DA534,7,7.0,3.5,2,4,2,"Doing alright, could be better",1.4,7.9,1
STU-548DA534,8,6.7,5.8,2,5,4,Just getting by day to day,,8.2,1
STU-548DA534,9,7.0,3.6,2,4,3,"Routine day, nothing remarkable",1.9,7.6,0
STU-548DA534,10,7.0,3.8,2,4,2,"Routine day, nothing remarkable",2.4,7.2,1
STU-548DA534,11,5.4,4.7,1,4,3,Feeling indifferent about things,2.4,7.6,1
STU-548DA534,12,5.9,5.7,3,2,2,"Had a productive day, feeling accomplished",2.2,7.7,0
STU-B958B823,1,8.5,6.6,0,2,4,Feeling great and motivated today,5.3,5.5,0
STU-B958B823,2,7.8,5.3,0,2,5,Feeling confident about exams,5.7,5.1,0
STU-B958B823,3,7.9,3.6,0,2,5,"Had a productive day, feeling accomplished",5.3,6.1,0
STU-B958B823,4,8.4,4.6,1,1,5,Excited about upcoming projects,5.5,4.5,0
STU-B958B823,5,6.8,5.6,0,2,4,Feeling calm and focused,5.4,4.4,0
STU-B958B823,6,7.5,5.1,1,2,4,Enjoying the learning process,5.7,5.1,0
STU-B958B823,7,8.6,3.2,1,2,4,Excited about upcoming projects,5.7,4.4,0
STU-B958B823,8,8.6,6.1,0,3,5,Enjoying the learning process,4.9,6.7,0
STU-B958B823,9,8.9,4.9,1,2,5,Excited about upcoming projects,5.3,5.0,0
STU-B958B823,10,7.4,5.0,0,2,5,Feeling confident about exams,5.2,5.3,0
STU-B958B823,11,7.9,5.7,0,1,5,Enjoying the learning process,5.6,5.8,0
STU-B958B823,12,8.0,4.0,0,3,4,Happy and well-rested,5.3,4.4,0
STU-895AC9FD,1,6.5,9.5,2,8,1,Constantly tired no matter how much I sleep,2.2,9.8,2
STU-895AC9FD,2,6.8,6.5,1,8,2,Exhausted and burned out from studying,2.3,10.0,1
STU-895AC9FD,3,6.8,5.7,1,8,1,Lost all motivation to study,2.0,8.4,1
STU-895AC9FD,4,7.3,7.9,1,9,2,Feeling hopeless about my grades,1.7,7.2,2
STU-895AC9FD,5,5.9,8.5,2,7,3,Too much pressure from all sides,2.7,7.4,1
STU-895AC9FD,6,7.0,8.1,1,6,1,"Can't sleep well, too much anxiety",3.7,7.2,1
STU-895AC9FD,7,5.8,7.7,1,6,3,Happy and well-rested,2.9,7.6,1
STU-895AC9FD,8,7.2,7.8,1,4,3,"Doing alright, could be better",2.4,7.6,0
STU-895AC9FD,9,6.7,7.6,1,5,4,Things are manageable but not exciting,3.6,7.5,0
STU-895AC9FD,10,7.6,8.3,1,6,3,Happy and well-rested,3.6,7.8,1
STU-895AC9FD,11,6.9,7.4,0,4,3,Feeling great and motivated today,3.3,5.8,0
STU-895AC9FD,12,8.3,8.9,0,5,4,Feeling calm and focused,3.6,7.3,0
STU-A46C5659,1,7.8,4.9,0,4,5,Feeling calm and focused,5.3,6.2,0
STU-A46C5659,2,7.6,4.8,0,3,6,"Good energy, looking forward to classes",5.8,3.4,0
STU-A46C5659,3,8.1,5.7,0,3,5,"Had a productive day, feeling accomplished",5.6,5.6,0
STU-A46C5659,4,7.5,5.5,0,2,4,Feeling balanced and in control,5.6,5.0,0
STU-A46C5659,5,7.4,5.2,0,4,5,"Had a productive day, feeling accomplished",6.7,5.4,0
STU-A46C5659,6,8.2,3.8,0,3,3,Enjoying the learning process,5.9,4.7,0
STU-A46C5659,7,7.5,4.9,0,2,4,Excited about upcoming projects,5.7,5.4,0
STU-A46C5659,8,7.9,4.3,0,3,4,Feeling confident about exams,7.0,6.2,0
STU-A46C5659,9,7.0,4.1,0,3,4,Feeling confident about exams,6.6,5.0,0
STU-A46C5659,10,7.7,3.7,0,3,5,Feeling calm and focused,5.8,4.4,0
STU-A46C5659,11,7.2,3.7,0,3,3,Motivated to study and stay on track,6.1,5.1,0
STU-A46C5659,12,7.0,3.7,0,3,5,"Had a productive day, feeling accomplished",5.9,6.1,0
STU-58E97F3B,1,6.1,5.8,0,3,3,"Routine day, nothing remarkable",3.4,6.3,0
STU-58E97F3B,2,6.6,6.4,1,3,3,Just getting by day to day,2.5,10.1,0
STU-58E97F3B,3,6.3,6.2,2,3,2,Things are manageable but not exciting,1.9,8.4,0
STU-58E97F3B,4,6.9,6.8,2,6,1,Just getting by day to day,2.3,8.1,1
STU-58E97F3B,5,6.8,5.5,2,4,0,"Routine day, nothing remarkable",1.7,8.5,1
STU-58E97F3B,6,5.6,6.2,1,3,2,Feeling indifferent about things,1.5,7.8,0
STU-58E97F3B,7,5.7,6.4,1,6,1,Feeling anxious about everything,2.5,8.9,1
STU-58E97F3B,8,,5.8,2,5,1,Feeling anxious about everything,0.8,9.8,1
STU-58E97F3B,9,6.6,6.2,2,5,0,Very stressed about deadlines,1.0,9.6,1
STU-58E97F3B,10,5.0,6.6,2,6,1,Too much pressure from all sides,1.4,9.4,1
STU-58E97F3B,11,5.0,6.8,3,6,0,"Can't sleep well, too much anxiety",0.8,10.0,2
STU-58E97F3B,12,4.7,6.9,4,5,0,Struggling to concentrate on anything,1.4,10.2,2
STU-8553F6FB,1,5.7,8.8,2,5,2,Very stressed about deadlines,2.2,13.1,1
STU-8553F6FB,2,5.8,8.0,3,6,1,Exhausted and burned out from studying,2.4,11.3,2
STU-8553F6FB,3,5.9,7.6,3,5,2,Feeling isolated and lonely,1.5,11.7,1
STU-8553F6FB,4,5.3,8.4,4,5,2,Very stressed about deadlines,2.4,11.0,1
STU-8553F6FB,5,5.7,7.4,3,4,2,"Can't sleep well, too much anxiety",3.8,12.3,1
STU-8553F6FB,6,6.1,6.7,3,4,3,Struggling to concentrate on anything,3.3,9.7,1
STU-8553F6FB,7,7.2,7.9,2,4,3,Things are manageable but not exciting,2.7,9.8,0
STU-8553F6FB,8,7.0,8.1,2,3,4,"Neither good nor bad, just normal",3.5,9.8,0
STU-8553F6FB,9,7.2,7.7,1,2,3,Things are manageable but not exciting,2.5,9.7,0
STU-8553F6FB,10,,7.4,1,4,4,Excited about upcoming projects,3.7,11.2,0
STU-8553F6FB,11,6.2,7.8,1,4,5,Motivated to study and stay on track,4.6,9.2,0
STU-8553F6FB,12,6.1,10.4,1,2,4,Enjoying the learning process,3.5,7.8,0
STU-B9F17F7A,1,5.9,3.4,0,5,3,"Neither good nor bad, just normal",3.5,5.5,0
STU-B9F17F7A,2,6.1,4.6,1,6,3,"Routine day, nothing remarkable",3.7,6.6,1
STU-B9F17F7A,3,6.2,4.9,1,5,3,"Neither good nor bad, just normal",2.7,8.1,1
STU-B9F17F7A,4,6.2,3.7,1,6,2,"Routine day, nothing remarkable",3.3,6.4,1
STU-B9F17F7A,5,5.4,3.2,2,6,3,Just getting by day to day,2.3,7.3,1
STU-B9F17F7A,6,4.7,3.3,2,7,2,Constantly tired no matter how much I sleep,3.0,8.2,1
STU-B9F17F7A,7,5.7,4.7,2,8,1,"Can't sleep well, too much anxiety",2.4,7.4,2
STU-B9F17F7A,8,4.6,4.2,2,7,3,Exhausted and burned out from studying,2.1,7.5,1
STU-B9F17F7A,9,4.4,4.2,2,8,2,Feeling numb and disconnected,2.4,7.8,2
STU-B9F17F7A,10,4.3,5.8,2,7,1,Feeling hopeless about my grades,1.9,8.2,2
STU-B9F17F7A,11,3.7,4.2,2,7,1,Dreading going to class,1.7,8.9,2
STU-B9F17F7A,12,4.0,3.9,3,8,1,Dreading going to class,,9.4,2
STU-9AAD89D5,1,8.1,4.6,0,4,6,Motivated to study and stay on track,3.3,3.8,0
STU-9AAD89D5,2,7.3,7.5,1,3,5,Happy and well-rested,3.9,3.7,0
STU-9AAD89D5,3,7.7,6.6,0,4,7,Motivated to study and stay on track,3.7,2.8,0
STU-9AAD89D5,4,7.0,6.6,0,1,5,Happy and well-rested,4.6,2.1,0
STU-9AAD89D5,5,8.3,6.5,0,3,5,Motivated to study and stay on track,4.2,3.5,0
STU-9AAD89D5,6,6.8,4.7,0,3,6,Motivated to study and stay on track,3.9,2.0,0
STU-9AAD89D5,7,8.0,5.9,0,4,5,Excited about upcoming projects,3.5,2.0,0
STU-9AAD89D5,8,8.1,6.9,0,4,5,"Had a productive day, feeling accomplished",4.3,4.1,0
STU-9AAD89D5,9,7.4,6.5,0,4,5,Feeling balanced and in control,5.1,2.9,0
STU-9AAD89D5,10,7.9,6.9,0,3,7,Feeling great and motivated today,4.0,3.2,0
STU-9AAD89D5,11,6.9,6.2,0,3,5,Feeling calm and focused,3.8,2.1,0
STU-9AAD89D5,12,6.1,5.8,0,3,3,"Good energy, looking forward to classes",4.4,3.8,0
STU-2F28613B,1,6.7,5.5,2,6,2,Feeling calm and focused,3.4,6.2,1
STU-2F28613B,2,7.2,5.4,1,5,3,"Neither good nor bad, just normal",3.7,6.5,0
STU-2F28613B,3,7.7,6.9,2,7,2,"Routine day, nothing remarkable",2.5,7.1,1
STU-2F28613B,4,7.3,5.0,2,5,0,"Average day, going through the motions",3.1,8.6,1
STU-2F28613B,5,6.8,5.5,0,6,1,Feeling indifferent about things,2.6,6.1,1
STU-2F28613B,6,8.2,8.7,1,6,2,Just getting by day to day,2.8,8.0,1
STU-2F28613B,7,8.2,5.6,1,6,1,"Feeling okay, nothing special",3.7,5.8,1
STU-2F28613B,8,7.4,7.4,0,6,2,"Routine day, nothing remarkable",3.1,6.8,1
STU-2F28613B,9,6.6,7.5,1,5,1,Things are manageable but not exciting,2.5,5.2,1
STU-2F28613B,10,6.9,7.1,2,6,2,Feeling calm and focused,3.7,5.1,1
STU-2F28613B,11,7.4,6.0,0,5,2,"Feeling okay, nothing special",2.5,7.4,0
STU-2F28613B,12,7.4,7.3,0,6,2,Just getting by day to day,3.0,7.5,1
STU-7E602B0B,1,8.9,3.0,0,1,4,"Had a productive day, feeling accomplished",,3.1,0
STU-7E602B0B,2,9.4,4.1,0,1,4,Motivated to study and stay on track,4.7,3.9,0
STU-7E602B0B,3,9.0,3.4,0,2,4,"Had a productive day, feeling accomplished",5.2,4.8,0
STU-7E602B0B,4,8.0,2.3,0,1,3,Feeling calm and focused,5.1,4.1,0
STU-7E602B0B,5,8.5,4.5,0,2,4,Feeling calm and focused,5.2,3.2,0
STU-7E602B0B,6,9.4,2.3,0,1,4,Feeling balanced and in control,5.3,4.0,0
STU-7E602B0B,7,7.8,3.3,0,1,4,Feeling confident about exams,5.1,3.5,0
STU-7E602B0B,8,9.8,4.6,0,1,5,Feeling balanced and in control,5.2,5.0,0
STU-7E602B0B,9,8.8,4.2,0,1,4,Happy and well-rested,4.8,4.4,0
STU-7E602B0B,10,9.1,5.0,0,1,3,Excited about upcoming projects,5.0,4.1,0
STU-7E602B0B,11,,2.6,0,1,5,Feeling balanced and in control,5.1,3.9,0
STU-7E602B0B,12,8.8,3.7,0,1,4,Excited about upcoming projects,4.4,4.8,0
STU-117EE478,1,4.8,8.4,2,7,0,Lost all motivation to study,0.4,15.0,2
STU-117EE478,2,3.0,8.2,4,7,0,Exhausted and burned out from studying,0.3,13.8,2
STU-117EE478,3,3.9,8.7,3,8,0,Feeling numb and disconnected,0.2,13.6,2
STU-117EE478,4,3.4,7.7,2,8,0,Exhausted and burned out from studying,1.5,13.4,2
STU-117EE478,5,4.8,8.5,3,7,0,Lost all motivation to study,0.1,13.9,2
STU-117EE478,6,4.2,7.6,3,7,1,Feeling overwhelmed with assignments,0.6,13.7,2
STU-117EE478,7,3.0,8.6,4,8,0,Feeling anxious about everything,0.5,14.6,2
STU-117EE478,8,4.5,6.3,4,9,1,Struggling to concentrate on anything,0.1,13.1,2
STU-117EE478,9,3.7,7.5,2,8,0,Dreading going to class,0.0,13.5,2
STU-117EE478,10,3.6,8.2,4,7,0,Feeling isolated and lonely,0.0,14.9,2
STU-117EE478,11,4.6,7.3,4,8,0,Feeling anxious about everything,0.0,13.2,2
STU-117EE478,12,4.0,9.3,3,8,0,Dreading going to class,0.0,15.1,2
STU-4A0F2989,1,5.9,6.0,2,6,2,"Good energy, looking forward to classes",3.3,7.4,1
STU-4A0F2989,2,7.5,6.3,2,6,4,Feeling indifferent about things,2.8,7.2,1
STU-4A0F2989,3,6.0,4.8,2,5,3,Dreading going to class,3.2,6.8,1
STU-4A0F2989,4,6.3,6.6,2,4,2,Too much pressure from all sides,3.1,7.7,1
STU-4A0F2989,5,,6.5,3,7,2,"Can't sleep well, too much anxiety",2.3,8.4,1
STU-4A0F2989,6,5.2,6.4,3,6,2,Lost all motivation to study,,7.7,1
STU-4A0F2989,7,5.7,5.1,4,6,2,Feeling hopeless about my grades,1.2,9.0,2
STU-4A0F2989,8,5.8,4.5,3,6,2,Feeling overwhelmed with assignments,1.8,9.4,1
STU-4A0F2989,9,5.2,5.1,3,7,1,Feeling isolated and lonely,,9.5,2
STU-4A0F2989,10,5.3,5.7,4,8,0,Feeling numb and disconnected,1.3,10.9,2
STU-4A0F2989,11,4.0,4.2,4,8,2,Too much pressure from all sides,0.7,9.2,2
STU-4A0F2989,12,4.3,3.7,4,9,0,"Can't sleep well, too much anxiety",1.6,9.8,2
STU-5BBF8E9D,1,4.8,12.1,6,9,0,"Breaking down emotionally, can't handle it",1.0,11.8,2
STU-5BBF8E9D,2,3.1,11.7,6,8,0,Feeling numb and disconnected,0.8,14.1,2
STU-5BBF8E9D,3,3.5,12.4,6,8,0,"Can't sleep well, too much anxiety",1.0,13.1,2
STU-5BBF8E9D,4,4.4,12.8,6,10,0,Exhausted and burned out from studying,0.4,12.0,2
STU-5BBF8E9D,5,4.5,12.9,6,8,0,"Can't sleep well, too much anxiety",0.8,13.1,2
STU-5BBF8E9D,6,4.2,11.3,6,8,0,"Breaking down emotionally, can't handle it",1.1,13.2,2
STU-5BBF8E9D,7,3.6,11.4,7,9,0,Struggling to concentrate on anything,0.8,12.5,2
STU-5BBF8E9D,8,,13.1,6,10,0,Feeling numb and disconnected,1.4,12.3,2
STU-5BBF8E9D,9,4.9,11.9,6,9,0,Exhausted and burned out from studying,1.2,13.4,2
STU-5BBF8E9D,10,4.3,13.5,5,10,0,Lost all motivation to study,1.2,12.5,2
STU-5BBF8E9D,11,3.7,12.3,6,10,0,Feeling numb and disconnected,0.3,12.1,2
STU-5BBF8E9D,12,,13.8,7,8,1,Too much pressure from all sides,0.9,11.4,2
STU-7B2B3FA2,1,7.4,4.2,1,4,4,"Neither good nor bad, just normal",4.9,7.0,0
STU-7B2B3FA2,2,6.1,4.6,1,3,4,Feeling indifferent about things,,6.7,0
STU-7B2B3FA2,3,5.4,5.1,2,4,4,Things are manageable but not exciting,4.2,7.3,0
STU-7B2B3FA2,4,5.6,5.5,1,4,3,"Average day, going through the motions",4.6,6.7,0
STU-7B2B3FA2,5,4.7,4.9,3,6,4,Feeling indifferent about things,3.9,7.2,1
STU-7B2B3FA2,6,4.5,3.5,3,6,2,Just getting by day to day,4.4,8.0,1
STU-7B2B3FA2,7,4.6,5.4,3,5,2,Constantly tired no matter how much I sleep,4.4,7.6,1
STU-7B2B3FA2,8,4.8,5.3,2,6,2,Constantly tired no matter how much I sleep,3.4,7.8,1
STU-7B2B3FA2,9,4.4,5.1,3,5,2,Struggling to concentrate on anything,3.2,8.3,1
STU-7B2B3FA2,10,4.4,4.5,3,8,1,Feeling anxious about everything,3.2,8.9,2
STU-7B2B3FA2,11,4.4,3.8,3,8,1,Feeling overwhelmed with assignments,3.3,10.1,2
STU-7B2B3FA2,12,4.1,3.8,4,8,0,Feeling numb and disconnected,2.9,10.1,2
STU-7D3FA5A3,1,4.5,9.4,4,10,0,Lost all motivation to study,1.5,12.5,2
STU-7D3FA5A3,2,4.2,8.1,5,10,1,Feeling numb and disconnected,1.9,13.8,2
STU-7D3FA5A3,3,5.7,10.2,5,9,0,"Breaking down emotionally, can't handle it",0.6,13.6,2
STU-7D3FA5A3,4,5.9,9.0,4,10,1,Very stressed about deadlines,0.7,13.3,2
STU-7D3FA5A3,5,4.9,6.9,4,8,0,"Breaking down emotionally, can't handle it",1.3,13.2,2
STU-7D3FA5A3,6,4.9,11.2,5,9,0,Constantly tired no matter how much I sleep,1.9,12.4,2
STU-7D3FA5A3,7,6.7,10.7,5,9,1,Too much pressure from all sides,1.1,14.2,2
STU-7D3FA5A3,8,5.8,7.7,5,9,0,Too much pressure from all sides,2.0,12.4,2
STU-7D3FA5A3,9,5.4,9.8,4,8,1,"Breaking down emotionally, can't handle it",1.1,12.5,2
STU-7D3FA5A3,10,4.0,8.5,4,9,1,Struggling to concentrate on anything,1.5,13.1,2
STU-7D3FA5A3,11,6.2,9.1,5,9,0,Feeling numb and disconnected,1.4,12.4,2
STU-7D3FA5A3,12,3.9,8.5,5,10,0,Very stressed about deadlines,0.9,14.0,2
STU-1D00688D,1,3.9,11.5,5,8,0,Lost all motivation to study,0.0,11.3,2
STU-1D00688D,2,4.6,11.5,4,7,0,Dreading going to class,0.7,11.0,2
STU-1D00688D,3,4.2,12.3,4,8,0,Feeling hopeless about my grades,0.0,12.8,2
STU-1D00688D,4,3.9,12.5,4,8,0,Exhausted and burned out from studying,0.4,9.9,2
STU-1D00688D,5,4.8,11.7,4,8,1,Feeling hopeless about my grades,0.4,11.0,2
STU-1D00688D,6,3.0,11.9,5,9,0,Feeling numb and disconnected,0.4,10.6,2
STU-1D00688D,7,3.0,14.0,5,8,0,Exhausted and burned out from studying,0.0,11.7,2
STU-1D00688D,8,4.4,13.2,4,10,0,Constantly tired no matter how much I sleep,0.5,12.6,2
STU-1D00688D,9,3.4,11.3,4,9,0,Feeling isolated and lonely,0.3,9.4,2
STU-1D00688D,10,3.7,13.4,5,8,1,Struggling to concentrate on anything,0.8,11.7,2
STU-1D00688D,11,3.8,12.0,5,8,0,Feeling numb and disconnected,0.4,10.9,2
STU-1D00688D,12,4.1,11.6,4,10,0,Feeling isolated and lonely,0.4,11.1,2
STU-F42D3EB2,1,7.2,8.4,2,4,3,"Neither good nor bad, just normal",1.5,7.7,1
STU-F42D3EB2,2,5.9,6.9,2,4,3,"Routine day, nothing remarkable",1.7,9.8,1
STU-F42D3EB2,3,7.2,8.2,3,4,4,"Feeling okay, nothing special",2.1,8.6,1
STU-F42D3EB2,4,6.7,7.4,2,4,1,Motivated to study and stay on track,1.7,8.9,1
STU-F42D3EB2,5,7.9,9.2,2,5,3,Excited about upcoming projects,2.0,9.9,1
STU-F42D3EB2,6,7.1,7.3,2,4,3,"Feeling okay, nothing special",2.2,8.8,0
STU-F42D3EB2,7,7.7,7.5,2,5,3,Feeling hopeless about my grades,1.9,8.3,1
STU-F42D3EB2,8,7.2,8.5,2,4,2,"Neither good nor bad, just normal",2.8,7.6,0
STU-F42D3EB2,9,7.6,8.2,2,4,1,Feeling isolated and lonely,2.2,9.5,1
STU-F42D3EB2,10,6.8,7.1,1,4,3,"Good energy, looking forward to classes",,7.9,0
STU-F42D3EB2,11,7.2,6.0,2,5,2,Feeling confident about exams,2.0,9.0,1
STU-F42D3EB2,12,7.2,7.8,2,4,2,Just getting by day to day,2.6,9.2,1
STU-D8C580DF,1,5.3,6.4,0,4,3,"Neither good nor bad, just normal",3.8,7.6,0
STU-D8C580DF,2,6.0,6.2,1,5,4,"Good energy, looking forward to classes",3.5,9.3,1
STU-D8C580DF,3,5.8,6.0,1,5,3,"Doing alright, could be better",3.6,8.5,1
STU-D8C580DF,4,5.0,5.3,1,6,2,"Average day, going through the motions",3.2,9.4,1
STU-D8C580DF,5,4.8,3.7,2,7,3,"Feeling okay, nothing special",2.9,8.7,1
STU-D8C580DF,6,4.2,5.7,2,6,3,"Average day, going through the motions",2.7,9.9,1
STU-D8C580DF,7,4.5,6.9,2,5,3,"Can't sleep well, too much anxiety",2.7,8.2,1
STU-D8C580DF,8,4.9,6.3,2,7,3,Feeling anxious about everything,3.1,10.0,1
STU-D8C580DF,9,5.8,7.3,3,7,3,Exhausted and burned out from studying,3.0,8.6,1
STU-D8C580DF,10,4.9,4.8,3,7,2,Dreading going to class,1.7,9.7,2
STU-D8C580DF,11,,5.2,3,8,2,Too much pressure from all sides,1.8,10.8,2
STU-D8C580DF,12,3.5,7.3,4,8,2,Constantly tired no matter how much I sleep,2.3,9.8,2
STU-898778C6,1,5.1,10.4,2,6,2,Feeling overwhelmed with assignments,1.5,10.6,2
STU-898778C6,2,5.0,10.3,3,6,1,Feeling overwhelmed with assignments,1.9,9.9,2
STU-898778C6,3,5.3,7.2,2,7,3,"Breaking down emotionally, can't handle it",2.0,11.5,2
STU-898778C6,4,5.2,10.1,2,8,1,Struggling to concentrate on anything,1.9,9.9,2
STU-898778C6,5,6.5,9.6,2,6,1,Feeling numb and disconnected,1.8,10.4,1
STU-898778C6,6,6.0,8.5,1,6,2,Very stressed about deadlines,2.5,8.7,1
STU-898778C6,7,7.4,7.7,1,5,3,Feeling hopeless about my grades,2.1,10.5,1
STU-898778C6,8,7.1,8.7,1,5,1,"Routine day, nothing remarkable",3.5,9.1,1
STU-898778C6,9,7.2,10.3,1,6,1,Happy and well-rested,3.5,10.0,1
STU-898778C6,10,7.3,10.3,1,5,1,"Had a productive day, feeling accomplished",3.6,9.7,1
STU-898778C6,11,7.9,10.8,1,6,3,"Had a productive day, feeling accomplished",3.1,9.2,1
STU-898778C6,12,7.4,9.6,1,3,1,"Had a productive day, feeling accomplished",3.8,9.1,0
STU-F3E308D6,1,6.9,1.7,0,4,3,Feeling confident about exams,4.6,3.8,0
STU-F3E308D6,2,7.3,4.7,0,3,4,Feeling confident about exams,5.5,4.2,0
STU-F3E308D6,3,6.6,2.2,0,2,5,"Good energy, looking forward to classes",,4.4,0
STU-F3E308D6,4,6.5,2.7,0,3,5,Excited about upcoming projects,5.6,4.2,0
STU-F3E308D6,5,6.8,2.6,0,3,4,Happy and well-rested,5.1,3.1,0
STU-F3E308D6,6,7.3,1.8,0,3,5,Excited about upcoming projects,6.0,3.7,0
STU-F3E308D6,7,7.2,3.7,0,3,4,Excited about upcoming projects,5.0,3.2,0
STU-F3E308D6,8,,4.9,0,3,5,"Had a productive day, feeling accomplished",5.6,3.4,0
STU-F3E308D6,9,7.2,2.8,0,3,5,Enjoying the learning process,5.4,3.6,0
